word;file1
panem;7
ukochanej;1
zatrzymaå‚y;1
ce;1
ci;154
wyå‚adniaå‚a;1
wiewaå‚y;1
co;384
wgå‚ä™bieå„;1
nazwy;6
da;12
obecnym;1
jaszczach;1
ä‡wiczenie;1
de;3
zwariujä™;2
biegnä…c;3
starcy;1
på‚ynä™å‚a;1
rozå‚ä…czasz;1
obieå¾yå›wiatã³w;1
dziennik;3
niesione;1
do;931
ford;1
ä‡wiczenia;7
dziennie;4
caå‚oå›ci;1
nä™dzä™;3
mniejszego;2
ubytku;1
ofiarowaå‚o;1
przykrywa;1
stardi;29
rozlegå‚;2
zawiä…zaå‚;1
â€jest;1
instytucie;2
urwaå‚;2
eh;6
ej;1
archini;1
bå‚yszczä…cych;1
wstawaå‚;4
czynem;2
litoå›ciä…;2
dzieckoâ€¦;1
bandaå¾ami;1
brzä™kiem;3
przerã³å¾nych;1
så‚odkimi;1
piece;1
drzwiom;5
instytucji;1
starej;3
wstä™powaå‚;1
niezmiernä…;3
poå‚owa;2
dolinie;2
oniemiaå‚em;2
regimencie;1
florentczyk;4
jastrzä™bia;1
bersalierã³w;1
pä™kaå‚;2
ukochanie;1
mamusia;1
posiniaå‚ä…;1
niewymownä…;1
czuå‚;14
twarzach;2
wystajä…cych;1
poå‚owy;2
bydå‚aâ€¦;1
porcje;1
zaryczaå‚;2
go;442
aksamitach;1
szczypali;1
przebrany;1
åšciå›niä™te;1
koniecznych;1
godniejszego;1
poå›miewiskiem;1
â€przepraszamâ€;3
wybraä‡;1
skonaå‚;2
kalekie;1
stanä™li;7
he;1
starca;4
szczerze;3
uprzejmie;1
wydrukowane;1
ustach;8
dalekoâ€¦â€;1
proszä…;1
przecudny;1
â€posiedåº;1
ho;4
chmury;5
wysokich;3
wywoå‚ywali;1
dreszcz;4
widowisko;3
szczä™å›liwy;10
wydrukowana;1
spalonych;1
dodane;1
wydrukowany;1
posuwaä‡;1
piszesz;1
przyczynienia;1
uså‚aå‚;1
szczä™å›liwi;6
ujrzaå‚;8
ii;2
krzyczä…c;9
strzyå¾one;1
widziaå‚am;2
pokrzepiä‡;1
im;51
rä™ki;20
bibliotekarz;1
rozkazujä…co;1
rä™ka;10
przepisaä‡;2
rä™ku;35
podtrzymywany;1
pozbawiona;1
niå¾eå›;1
zaprowadzili;1
ja;204
å‚kania;3
zima;1
je;75
å‚kanie;3
alejach;1
wadze;1
niepewny;2
oswobodzenie;1
pokoju;13
pragnä…å‚bym;1
oczyszczajä…cym;1
panna;11
wysokiej;1
flecistek;1
uwalnia;1
wywoå‚ywani;1
szanuj;4
garoffim;1
obiedzie;1
wyså‚uchaå‚;1
otoczyliå›my;1
ka;2
podtrzymywana;1
dospanych;1
oficera;1
zmarzniä™ty;1
szmatkä™;1
chmura;1
przywiä…zawszy;1
panom;2
oså‚aniajä…c;1
grze;1
ku;54
pä™czek;1
dodaje;1
panny;4
takä…;12
zatem;2
siedliå›my;1
rozpoznajä…;2
la;2
widowiska;1
zdobä™dä™;1
powrã³cä…;1
zaså‚uå¾yå‚;3
grzmot;1
pojmuje;3
gazetä™;4
przezwali;1
julieto;1
nagå‚y;2
zaparty;1
szkolnä…;1
å›cia;1
spiczastä…;1
consolata;1
powtã³rzyå‚em;1
arytmetyki;5
wznak;2
julieta;3
ma;147
podobieå„stwo;1
miewajä…;1
mi;248
przerã³å¾nej;1
tych;126
å¾yczliwych;1
parostatek;2
trzeciego;3
siä™;1802
krã³å‚a;1
widziaå‚em;23
mu;392
ludowych;1
my;37
pociä…ga;1
piã³ropusze;1
na;1362
på‚atkami;1
â€przepraszamâ€¦;2
zaczniecie;1
ne;1
burbonã³w;1
wzniã³så‚;1
pociä…gu;1
ni;8
starczy;1
przygnä™biaå‚a;1
å›miechu;11
przeå›licznä…;3
no;40
nr;6
å‚agodny;1
mã³wiå‚;80
nieså‚ychanä…;2
skoå„czyli;1
od;279
oh;2
ksiä™ciem;3
oj;6
zuchã³w;1
on;155
kapelusze;4
skoå„czymy;1
ot;3
merelli;4
nobis;20
arytmetyka;2
wilgotne;2
wybawcä™;1
stå‚umiä‡;1
kapelusza;6
å‚agodna;1
doniczki;1
kapeluszu;2
nagå‚e;1
bå‚yszczä…cymi;1
dostrzegå‚;1
kapeluszy;1
najbliå¾szej;1
najwiä™kszym;1
uså‚yszawszy;1
juå¾;365
zapytaå‚a;7
po;394
czapkä…;2
czwã³rkä™;1
å¾oå‚nierzach;1
å›ciä…gniä™te;1
dajemy;1
strzelajä…;2
rã³å¾a;1
oczyna;1
roå›cieå¾;1
wieniec;3
zaciekawieniem;1
â€moja;1
niewyraåºnä…;1
piä™knych;1
porzuciå‚eå›;1
zwalajä…;1
niestworzone;1
zdarzeniu;1
kulejä…cy;2
pchaä‡;1
humorze;8
wdrapywaä‡;1
wå‚och;21
przeczytaä‡;2
belki;3
wiekã³w;1
rä™ce;74
rozå›miaå‚;1
myå›lä…c;10
tysiä…c;6
zdarzenia;2
oklaskiem;2
å‚yå¾eczkä™;1
zakrytä…;2
caå‚owaä‡;2
sztandarami;1
przystä…piå‚;1
starcem;1
urodziå‚;5
uchodziâ€¦;1
å‚ä…kach;2
takå¾eå›my;1
wyjä…kaå‚;1
utoniä™cia;1
uå›cisnä…wszy;1
rzadko;5
rezygnacjä…;1
roztocze;1
stardiego;8
rzadka;1
zdumiaå‚;1
czerwonych;4
ta;51
cierpliwoå›ci;4
te;108
â€dlaczego;2
byä‡;65
to;833
powrã³cä™;1
å¾onglerzy;1
tu;123
ktã³ra;106
ty;80
czesze;1
ktã³re;121
saladilli;1
tyle;46
mã³wienia;2
szalonym;1
baå¾ancim;1
przypå‚ynä…å‚;1
starajmy;1
pytam;1
urzä™dnika;3
smoå‚y;1
goå›ciå„cu;3
arytmetyce;3
lokach;1
potoczywszy;1
pã³å‚kolem;1
kiedyå›my;13
panteon;1
jakå¾ebym;1
natychmiastowä…;1
znä™dzniaå‚ä…;1
wiernego;1
heroizmu;1
oddawaå‚;1
szklankami;2
snach;1
byä‡â€¦;1
strychowego;1
å¾aå‚oba;1
niegodziwca;1
szã³stej;1
gad;1
podarujä™;1
zapuchniä™tymi;1
we;43
pewnego;14
trzä™sä…cä…;1
spostrzegajä…c;1
tymi;26
oddalaå‚;1
ogrodnik;11
chmurnym;1
wy;24
otaczaå‚;1
omnibusem;2
widywaä‡;1
wsadza;1
wysiå‚ek;3
otwieraå‚;4
gå‚adki;1
domyå›laå‚;1
tylu;10
wyrå¾nä™;1
skå‚adaå‚;1
czapkä™;6
pobiegniesz;2
potwornej;1
zawiså‚;1
dziennej;1
niewidomych;6
okolicznoå›ciach;1
wszak;7
rä…k;7
poczekaä‡;1
sä…siedniego;1
pochylonä…;1
å‚adny;3
okrä…gå‚ä…;4
zarobiå‚;2
wzrostem;1
piä™knymi;1
zmieniajä…c;1
gruby;10
smagana;1
czerwonymi;2
gå‚adzi;1
ogarnion;1
okrutny;1
za;312
mierzä…;1
powie;9
ze;237
osiemdziesiä™ciu;2
brzmiä…ce;1
bladä…;5
staraj;1
bramie;4
kalabryjczyka;6
chwiejä…;1
uå‚an;1
przykryta;1
gdy;79
belce;2
przykryte;1
czereda;1
wyciä…gaå‚;1
rwali;1
wyjä…wszy;1
przytulii;1
wydziera;1
zagå‚ä™biony;3
pieszczotliwe;1
grube;4
znajdowaå‚o;1
ojca;87
oczki;1
okrutna;2
ramionach;3
przykryty;2
rozproszyå‚y;1
nowä…;3
znajdowaå‚a;1
dalekä…;1
rozczerwieniå‚;1
rzeczä…;3
niecoå›;3
iskry;1
resztä™;5
wychyliå‚;1
belek;2
biedakã³w;2
tä™tniä…ce;1
bramka;1
kupcem;1
zachmurza;1
kupienie;1
kochania;1
wariaty;1
niewyså‚owionym;1
pacierze;1
urzä…dzony;1
pasaå¾erã³w;3
pacierza;1
iskra;1
wybornie;6
robienia;1
powiã³då‚;3
pocisku;1
zasnä…å‚;4
wydawali;1
garnä…;1
kochanie;2
systematycznie;1
ochotnicy;1
lekcewaå¾yä‡;1
kochaniu;1
fotelach;2
czworakach;1
praå¾ä…c;1
nabieraå‚;1
obrzuciå‚;1
mrowiskom;1
ojcu;32
defilowali;2
wiä™zieå„;3
nieprawdopodobne;1
starcia;1
zostawiä‡â€¦;1
walizyâ€¦â€;1
posyå‚a;1
rozpä™dzaå‚;1
omnibus;1
osobliwymi;1
nadzieja;5
szeå›ä‡dziesiä…tychâ€¦;1
mieczem;1
pochwyciå‚;4
perukä™;1
twarzami;3
spacerach;1
nadzieje;1
wracajä…cy;1
lokami;1
pociä…g;6
oczyma;35
palcã³w;1
ojej;1
â€tomasseoâ€;1
obroniå‚;1
odbywaå‚;3
wracajä…ce;1
uwaå¾ajä…;2
kapralem;1
przewaå¾ajä…ce;1
rzucaj;1
dobrociä…;1
dzielnych;3
wstanä…;1
wszedå‚em;1
oå›nieå¾onymi;1
adres;2
przedwczoraj;2
skoå„czy;3
tutki;2
izbie;3
przechodzä…ce;2
autora;1
wsiâ€¦;2
chudå‚;1
baranek;1
ocalimy;1
wziä™li;3
rzucili;6
czciä…;3
wstydziå‚;2
suknem;2
pieå›ci;2
wå‚aå›cicielowi;1
kwiatu;1
wykå‚adã³w;1
chwyta;1
odpowiedåº;3
pochyliwszy;3
podszedå‚szy;1
kwiaty;3
rä™kopis;1
zdusili;1
kominiarczyku;1
czyâ€¦;1
wlepionym;1
sposobie;1
znajdowali;2
padaå‚;1
pokå‚ute;1
przeczyste;1
radzi;5
biaå‚ä…;7
kominiarczyka;1
rozdzieraå‚;1
uså‚yszaå‚em;1
kolacjä™;2
okrä™cajä…c;1
ubierze;1
lada;6
powrã³ciä‡;2
rozsunä…å‚;1
nieboszczä…tka;1
powtarzaå‚;12
pragnä…å‚em;1
umierajä…;2
wodä™;7
opiekun;1
objaå›niå‚;1
upadnie;2
å¾oå‚nierzem;1
wiä™zach;1
rozdartä…;2
niczego;6
å¾egnaå‚;3
minä™;5
odmawianiem;3
wracaj;1
wstä™puje;1
siadå‚szy;1
przekonaä‡;1
pijä…c;3
wracam;1
ojcowie;4
å›lepych;2
doroså‚emu;1
grzmieä‡;1
å¾yjemy;1
progiem;1
smagå‚a;1
uratowaå‚;6
mokre;1
rozmaici;1
mokra;1
â€a;2
powiedzieli;2
på‚ynä…å‚;4
spuszczonym;1
gra;2
zasmucisz;1
â€o;3
koå›ä‡;1
sprã³buj;3
namiotu;1
doså‚yszaå‚;1
pismem;1
gry;2
sposobem;7
edmondo;1
lekcjä…;2
lokomotywä…;1
izba;2
czeka;8
katedrze;1
babka;9
wiecie;6
chirurgicznä…;1
powiada;9
leå¾aå‚y;1
zraniå‚;1
biedniejszy;1
leå¾aå‚o;2
bottini;8
skrzypcach;2
waga;1
wagi;1
willä™;1
woå‚ania;1
doboszykaâ€;1
wyjmuje;1
mokry;1
zamroczonym;1
poså‚yszy;2
rozdawaä‡;2
puszczajä…c;1
nieszczä™å›ä‡;3
szczä™kajä…;1
zamkniä™ty;2
jesteå›;16
babki;4
siwym;1
zwaå¾asz;1
niegodnym;2
grypä™â€¦;1
przesadä…;1
straå¾;6
pokå‚on;2
utä™sknieniem;1
zamkniä™te;3
policzki;2
mä™tnym;1
trzymajcie;1
osiemnastym;1
szalony;2
oå›wietlona;1
dwadzieå›cia;10
â€bojä™;1
szalikiem;1
â€mojemu;1
odså‚oniä™tä…;1
czemu;6
wszkå¾e;1
poszedå‚szy;1
kamieå„;2
kapeluszami;2
leå¾aå‚a;2
niektã³rzy;11
nadrzecznego;2
kolejä…;4
uå‚omnoå›ci;2
wziä™ci;1
kartkä™;6
waha;1
szalona;3
ciasto;2
izby;15
jestå¾e;1
czyjegoå›;1
policzek;1
uwiä™zå‚o;1
tupotem;1
uniesieniem;2
wrã³ciå‚a;4
odåºwiernej;1
rozstawiwszy;1
przeraå¾onym;1
parapet;1
dookoå‚aâ€¦;1
pchaå‚;1
przyobiecaä‡;1
nieprzytomnym;1
zrodziå‚o;1
czego;20
â€sardyå„skiego;1
zastä™pujä…ce;1
dzielni;2
kamienia;1
dzielne;2
wydaâ€¦;1
trumienka;1
lenistwem;1
piä™knym;7
zamyå›liå‚;4
dzielna;1
garronem;5
â€jestem;1
kolorowe;3
kominowych;1
nawaå‚nica;1
prawdziwy;2
suknie;1
skroå›;9
bratem;1
dzielny;8
parterze;6
powstrzymaå‚;1
sierå¾ant;5
wami;5
prawdziwe;2
caå‚ujesz;2
lanc;1
prawdziwa;2
rozpiä™te;1
schylonego;1
pajaca;2
pomiarkowaå‚;1
obdartä…;1
postanowiå‚em;1
siedzä…ce;2
wsunä™å‚a;1
cholery;1
â€finisâ€;7
å‚aknä…å‚;1
zabã³jcza;1
uså‚yszaå‚am;1
siedzä…cy;2
bawiå‚;3
pieå›ni;1
municypalnych;1
ochotnikiem;1
bacznie;3
cã³rka;4
farbami;2
sklepiku;2
karnawaå‚u;1
westchnienia;1
trwaå‚y;1
cã³rko;1
witaå‚;1
odåºwiernym;1
winieta;1
zmywa;1
trwaå‚o;1
trzykroä‡;1
zabili;1
powtã³rzcieå¾;1
å›wiä…tyniä™;1
poå¾egnaå‚em;4
zirytowany;1
postä™pku;2
szkolnyâ€¦;1
stracili;1
poroå›li;1
strzaå‚em;1
zbywa;1
swej;12
przeciskajä…c;1
senatorem;1
nieobecnoå›ci;2
obtarå‚a;1
nadziejaâ€;1
zawiasy;1
doprowadzili;1
krzyknä™å‚y;1
numerem;1
spuå›ciå‚;4
wskazano;1
mä™ka;2
mä™ki;1
bijatyki;1
krzyknä™å‚a;5
zakrzywionym;1
rodziå‚;1
zapewniam;1
lato;4
matkä™;49
må‚odzieniec;3
kaå¾dym;14
oå›lä…;1
paå‚acã³w;1
wasz;2
wyå¾ej;2
laty;10
przygarbionym;1
å¾artã³w;2
gromada;1
obarczony;1
lata;24
zduszonym;3
zbolaå‚ä…;1
wasi;1
niemocnego;1
fosforescencje;1
narodowej;2
å¾oå‚nierzyâ€¦â€;1
zupie;1
nietä™gä…;1
wypukå‚o;1
poså‚aå„cy;1
cztery;28
bohaterze;2
ksiä™å¾ycowym;1
wyå¾szego;8
olbrzym;3
popisywali;1
rozpoczä…ä‡;1
krã³tsze;1
wart;2
ciemnej;1
wypå‚ynä…å‚;2
å›niå‚o;2
ã³wdzie;1
gå‚owy;37
skoå„czyå‚a;3
bojaåºliwy;1
ulgä…;2
zabija;2
cromi;2
peå‚ny;3
strã³å¾a;3
skarå¾yå‚;1
wyzdrowiejesz;1
dzielnymi;1
obawie;2
wezmä…;1
peå‚no;7
peå‚ni;1
trwaå‚a;4
pochylajä…;1
så‚uå¾yå‚â€¦;1
przedostatnim;1
wyszedå‚;18
åšmiaå‚;1
sieroctwieâ€¦;1
przytrzymywaå‚;1
gå‚owa;7
szczaw;1
okularach;5
peå‚ne;14
strã³å¾u;2
buenos;12
peå‚na;10
skoå„czyå‚o;3
czujecie;1
naprzã³d;6
sknerä…;1
hej;2
szumem;2
å¾eå„skiej;1
pozna;2
ciä…gnionych;1
â€vanchigliaâ€;1
cã³rce;2
marynarz;4
troszkä™;2
piå›mienne;1
stracisz;1
zobaczyliå›my;5
lombardczykã³w;1
najpierw;15
widzieli;7
pisarczyk;2
må‚odzieå¾;3
duå¾ego;1
iå›ä‡;27
godzin;12
noå¾yny;1
adresie;1
pszenicznych;1
suszä…;1
wywrã³ciå‚;1
kawaå‚y;1
stoå‚ach;1
wybiegå‚y;1
wycierpiaå‚am;1
gå‚osy;9
wzruszeniem;2
pokornym;1
mnã³stwo;6
wysoko;10
zalä™knionym;1
gå‚osu;9
wå‚oszechâ€;1
pä™dzä…c;1
zginä™;1
siostrzeå„ca;1
gnieåºdzie;1
stawia;3
dbaå‚em;1
aå¾;98
oså‚abienia;1
chwyciå‚a;5
postä™pek;2
zwierzä™ta;2
gorä…czkä…;1
postä™pem;1
oderwie;1
szymuå›â€¦;1
wysoki;10
schudå‚a;1
lä…dowych;1
wysoka;3
matkä…;4
zimny;1
obraziä‡â€¦;1
kiedy;243
budowie;1
miesiä™cznych;1
reszta;3
peå‚en;12
gwiaåºdzistym;2
wodä…;4
reszty;1
obywacie;1
zgubiå‚;2
wytrzymania;1
prawy;1
emigrantã³w;2
jasnymi;13
dotkniä™ci;1
zå‚owrogo;1
minä…;5
chce;20
lombardiä™;1
zieleni;1
pnie;1
zazdroå›ciä‡;1
zimno;4
leå¾y;5
utkwione;1
zimna;3
bukiecikami;1
zimne;1
wyå›miewaå‚;1
gdziekolwiek;4
uå‚oå¾yå‚a;1
zawstydziä‡;1
znajdzie;8
gå‚uchym;1
oczyszczony;1
schody;6
zamiar;1
poså‚aniu;1
mä™skim;1
nosiä‡;4
przeå›licznych;1
bruku;1
zaniepokoiå‚;1
tutaj;16
wyjaå›nienia;2
prawo;11
oddawszy;1
mä™skie;1
zadanych;1
kozå‚y;4
oczyszczona;1
paradä…;1
prawe;1
prawa;1
lokomotywä™;1
siebie;53
pomieszaå‚o;1
powinieneå›;3
krymie;2
ksiä™gozbiorze;1
waå¾nä…;1
bladawy;1
zrobiå‚eå›;2
krople;2
odpowiadaä‡;2
okolic;1
pacierz;3
bã³jcie;2
kropli;1
åšcieå¾yna;1
å›wieå¾ej;1
kolorze;1
nieprzyjacielskie;1
bå‚yskami;1
straszne;3
zostali;5
straszna;1
biednie;3
znä™cali;1
zakrzyknä…å‚;4
wiejä…ce;1
pojedziemy;2
bohaterem;2
wziä…ä‡;4
jadalni;1
poå¾arach;1
czerstwä…;1
dåºwiga;2
klasach;2
popieå›ci;1
dziewiä™ä‡;2
poå›piechu;1
odmowy;1
ustajä…;1
oddziaå‚ã³w;4
poå‚oå¾yä‡;3
straszny;1
swym;4
przemawiaå‚;2
zazdroå›ä‡;5
warsztaty;1
rzä…dziå‚;1
zaciemnia;1
przynieå›ä‡;2
opartä…;1
wykrzywiona;1
przyjaåºnie;1
zaprowadåºcie;1
zerwaå‚y;1
ojczysty;1
surowä…;1
wozieâ€¦;1
å‚ä…czyå‚y;1
podniesionä…;2
przyjaznä…;1
przeciä…gå‚y;1
przeniã³så‚;2
kå‚ã³tni;2
biegnä…ca;1
oknu;2
wlokå‚o;1
myå›laå‚;19
poniã³så‚;2
przejechaå‚;1
å‚apkami;1
daremne;3
usuwaå‚;1
dajä™;3
lazå‚;1
oddychaå‚â€¦;1
kalectwa;1
okno;7
przedstawicieli;1
udåºwigniä™cia;1
kawalerzystã³w;1
poczä™stunek;1
chå‚opczyno;2
paczkä™;3
warsztatu;1
przeciä…gå‚e;1
mego;36
dostawali;1
stajä…c;2
kalectwo;4
okna;23
gå‚odu;1
robocie;1
siã³dmego;1
chwytali;1
chå‚opczyna;34
wydawcy;1
zmienili;1
chå‚opczyka;3
guziczki;2
dalszej;2
odrzuciå‚;2
przysiä…å›ä‡;2
ziarnku;1
suchego;1
wielkolud;1
pobladå‚y;1
kowal;18
stancyjki;4
twymi;2
ciekawä…;1
zostaje;3
dawaj;1
synã³w;12
zaså‚oniä™tym;1
wyczytane;1
serceâ€¦;1
wiedzy;1
speå‚niä‡;1
huk;3
pojä™cie;1
szczegã³lny;2
zabierzcie;3
pracy;34
trzynaå›cie;1
cisza;3
nieå›miaå‚o;1
obdzielajä…c;1
nieå›miaå‚y;1
pracowitych;1
wieå›niaczej;1
å‚oskot;1
odziedziczyå‚;1
wryta;1
srebrnym;1
maszyny;2
paå‚ace;1
wystä…pili;2
obwiä…å¾ä™;1
wejdåº;2
kropel;1
chorä…giewkami;1
ociekajä…ceâ€¦;1
rozpryskiwaå‚y;1
ranionych;1
cierpieniem;2
okup;1
wydajä…;1
pokornie;1
bogatych;1
poniesie;1
på‚akali;1
topniaå‚;1
hiszpanie;1
opada;1
å›cieå¾ce;1
bå‚yszczä…cy;1
zbierajä…c;1
rã³å¾;3
wypukå‚oå›ciach;1
naleå¾aå‚oby;1
bå‚agajä…co;1
tejå¾e;8
wlazå‚;1
opuszcza;2
municypium;2
praca;6
så‚onecznym;1
najwierniejszä…;1
przyszedå‚em;3
bezsenne;1
ciszy;4
siwymi;4
dryblas;2
mä™ce;1
nieszczä™snym;1
å›piewaä‡;5
zakoå„czenie;1
memu;4
gromady;1
znienacka;3
rozeå›miaå‚;6
wä…siki;2
zmarå‚ych;4
blada;4
postrzyå¾one;1
zniknä…ä‡;1
cordowie;1
på‚aszcz;3
wstrzä…saå‚;1
blade;3
puå‚kownik;1
zerwaå‚o;1
otoczyå‚;1
tkniä™ty;1
klasami;1
podnieå›;3
zerwaå‚a;2
å»ona;1
biednej;6
dajä…;3
odmawia;1
bå‚yszczä…ce;5
przedmiot;1
broniä…;1
narodziå‚;1
sprzedawaå‚;1
paczkä…;1
broniä‡;1
gadam;1
spoczä…ä‡;2
zaå¾ä…dasz;1
blady;12
nieznanym;1
jestâ€¦;1
zamieraâ€¦;1
stokroä‡;2
å›lepychâ€¦;1
najtkliwszej;1
okrutniem;1
poså‚ugujä…ce;1
siä™gnä…å‚;1
izdebce;1
niespodziewana;1
uå›cisnä…å‚em;1
niemä…â€¦;1
poså‚ugujä…ca;1
ruch;14
mizerniejsza;1
piastujä…;1
tå‚umaczy;1
oglä…dajä…c;1
wyciä…gajä…;1
gniewniej;1
caå‚owaå‚;6
obudziä‡;1
widzianych;1
stancyjce;3
naleå¾nej;1
dyktowaå‚;1
podpowiadaå‚;1
mizerniejszy;1
urzä™dnikã³w;3
rozmawiali;6
czeå›ä‡;1
ukosa;3
patrzaå‚;15
så‚yszeliå›my;1
gorä…co;5
silnego;1
kieszeniä…;1
biednym;3
marynarzy;6
rozå‚ä…cz;1
zamä™tem;1
rzadkich;2
chodnik;1
ruszyliå›my;1
gorä…ce;3
metr;1
racji;1
zobaczycie;1
rudy;2
napisali;1
zrozpaczona;1
beczaå‚;1
woå‚ajcie;1
poså‚uå¾yli;1
rude;2
jechaå‚;4
szaleå„cã³w;1
babce;1
skalisty;1
wewnä…trz;8
marynarza;1
piosenki;1
marynarze;6
wbili;1
zwaå¾aå‚a;1
wyciä…gniä™tej;1
ucieka;1
pobiå‚;1
sardynii;1
zrozpaczony;1
rozrzucone;1
towarzyszkä…;1
ustawia;2
powidå‚ami;1
spodziewaå‚;3
postä™p;1
urä…gajä…ce;1
drå¾ä…cä…;3
wyå¾szym;1
napisane;3
å›cieå¾ynä™;1
dusiå‚o;1
zwaå¾aå‚y;1
zmartwienia;3
napisana;2
pokazaå‚a;2
czwartkã³w;1
turyn;2
beze;1
å›ciskaå‚o;2
cieå„;5
wyciä…gajä…c;8
ich;116
urywaå‚a;1
zamknä…å‚;7
robiä…c;1
wstrzymaä‡;2
tylkoâ€¦;1
kuä‡;1
rozdmuchaå‚;1
spoceni;1
czytam;2
doznaå‚;3
daleka;8
pobliskiej;2
czytaj;1
rezygnacja;1
przecierpianych;1
zaziä™biå‚;1
sofie;3
uszyli;1
biblioteczkä™;2
inteligentne;1
atramentem;2
grzmiä…c;1
daleko;26
odrabiaä‡;2
ostrugany;1
wyrzekaä‡;1
izdebki;5
siå‚;12
odziany;4
så‚yszaå‚a;3
jasne;4
bä™dä…c;1
symbolem;1
wä™zå‚owate;1
ocieraå‚o;1
domyå›la;1
spina;1
uzbiera;1
abym;1
przebranych;1
ksiä…å¾ä™;3
ucaå‚owaå‚a;1
jasno;3
wå‚asnych;1
spadzistoå›ci;1
szarzeä‡;1
bezwå‚adnä…;1
pieniä…dze;13
przejechania;1
wieå›niaczka;1
jadå‚;1
zostaå‚em;2
å›ciskaå‚a;1
maleå„ki;3
maå‚emu;1
odziani;3
spiesz;3
lekarzach;1
wybiegali;1
tamten;3
niã³så‚;1
serwetä…;3
przyciasnej;1
garoffi;26
schylali;2
prostowaä‡;1
klä™skä™;2
tå‚umy;3
â€bä…dåº;1
miå‚owane;1
tå‚umu;11
koszykiem;1
opaså‚y;1
ciä…gå‚ych;1
genueå„skich;1
piä™knej;2
ponioså‚a;1
podjä™tych;1
garrone;83
wdowa;1
wytrzeszcza;1
nisko;1
zowä…d;2
kajety;17
niski;1
dawny;3
kajetu;3
poå¾ytecznä…;1
poje;1
toä‡;2
niska;2
wszyscyå›cie;1
zatrzymawszy;2
nich;74
wiä…zaä‡;1
towarzyszkä™;1
chå‚opczyny;4
lepiej;21
obrä™cze;1
wybuchnie;1
piwnice;1
serwatka;1
wå‚oskiego;3
niby;8
przerzedzone;1
zaroå›la;2
dawna;4
genueå„skiej;1
uciekaå‚y;2
zobaczyå‚o;1
å›cieå¾ynä…;2
dziä™ki;8
proå›â€¦;1
ucaå‚owaä‡;2
napeå‚niaå‚;1
oznajmiå‚;2
zostawi;1
trykotach;1
dawno;5
dotykaä‡;2
pokazujä…cy;1
dawni;2
bezczelnä…;1
dawne;2
pola;4
kompanija;1
wzrosnä…;1
spadaå‚y;3
nawyknä…ä‡;1
przepasane;1
spytaå‚a;3
pole;1
chlebem;5
krzyczy;4
niej;47
lustro;1
niespodziewanie;2
mojej;23
pokazujä…ce;1
szczyt;1
powiä…zanych;1
przepasany;2
zanieå›ä‡;3
pojmowaå‚em;1
twych;5
å›miem;3
ile;31
ciec;1
pogrzebie;1
piä™knie;10
â€jã³zef;1
ilu;4
pomocä…;1
warunkach;1
biblioteczkä…;1
maå‚ego;29
dwudziestego;2
gumowe;1
koledzyâ€¦;1
klä™kam;1
zraniå‚a;1
wesela;1
zdradza;1
å‚aå„cuch;1
caå‚owaå‚y;1
starszä…;1
weseli;5
czysty;4
podrã³å¾;7
sukienkach;1
pomp;2
wiodä…c;1
popchnä…å‚;3
caå‚owaå‚a;3
czyste;1
wylecieli;1
kaduka;2
stoå‚ã³w;2
gå‚oå›nym;2
karmazynowymi;1
wylot;3
palnä…å‚;1
wyspie;1
szerokoå›ci;1
doroså‚ego;2
krä™gle;1
lekcjä™;10
polu;5
rozpowiadaå‚;1
rzymie;2
ulitujcie;1
wywieziony;1
rozwiä…zawszy;1
pachami;1
gaå‚ganiarzem;2
spuå›ciä‡;1
å¾ywej;1
altany;1
â€tå‚umokiâ€¦;1
toczy;1
nieszczä™å›liwym;2
jednych;2
nieprzyjaciela;1
ktã³rä…å›my;1
malutki;3
ciszä™;2
wymã³wek;3
ciaå‚ami;1
niedawno;2
napã³j;1
å›ciskali;3
powieå›ä‡;1
przeplatajä…c;1
precossiâ€¦;1
niezmiernych;1
pistoletu;1
wstä™pne;1
niedawna;1
rã³wnika;1
wyznaczyå‚;1
ciä™å¾arem;1
duszä™;13
upaå‚ã³w;1
å¾ã³å‚tymi;1
schodki;2
musisz;5
zatrzymywali;6
gå‚ucha;2
dniaå‚o;1
nieraz;20
wytrwale;1
okrycia;1
przeå‚amaä‡;1
wiä…zkami;1
nikt;33
przerzucam;2
â€boå¾e;1
pora;1
paniczyk;2
przychylaå‚em;1
upadaå‚;1
koronkowym;1
szarej;1
uchaâ€¦;1
trudno;3
artylerzystami;1
